frame,camera,player_id,bbox_x1,bbox_y1,bbox_x2,bbox_y2,center_x,center_y,confidence,class
54,broadcast,player_08,1576,568,1622,675,1599.467,621.9623,0.9039658904075623,player
57,broadcast,player_08,1556,570,1641,670,1598.9872,620.4649,0.9273650050163269,player
60,broadcast,player_08,1560,573,1623,676,1592.0848,625.04333,0.9011611342430115,player
63,broadcast,player_08,1541,573,1598,677,1570.1177,625.5027,0.915702223777771,player
66,broadcast,player_08,1537,571,1599,668,1568.629,619.8069,0.891363799571991,player
69,broadcast,player_08,1538,577,1579,676,1559.0853,626.97473,0.8818475008010864,player
72,broadcast,player_08,1524,572,1572,677,1548.2146,625.07776,0.9085654616355896,player
75,broadcast,player_08,1511,573,1578,669,1544.7935,621.4354,0.9103115200996399,player
78,broadcast,player_08,1521,575,1572,672,1546.9435,623.9153,0.8908287286758423,player
81,broadcast,player_08,1534,571,1585,673,1559.9866,622.8338,0.8920026421546936,player
84,broadcast,player_08,1547,570,1622,673,1585.2239,622.2543,0.9183045029640198,player
87,broadcast,player_08,1593,570,1639,680,1616.7872,625.70087,0.8511648774147034,player
90,broadcast,player_08,1619,577,1671,686,1645.2618,631.8199,0.8921900987625122,player
93,broadcast,player_08,1629,582,1705,684,1667.1683,633.41455,0.9052838087081909,player
96,broadcast,player_08,1658,598,1712,697,1685.3938,648.4423,0.9119490385055542,player
99,broadcast,player_08,1679,601,1717,708,1698.6302,655.0848,0.8882232904434204,player
102,broadcast,player_08,1672,604,1742,716,1707.5211,660.535,0.9186000823974609,player
102,broadcast,player_08,1635,581,1683,683,1659.2538,632.086,0.8702146410942078,player
105,broadcast,player_08,1658,531,1691,624,1674.9302,578.36633,0.8793166875839233,player
105,broadcast,player_08,1661,587,1705,687,1683.182,637.35724,0.7519709467887878,player
108,broadcast,player_08,1668,531,1707,638,1687.9677,584.8444,0.8892013430595398,player
108,broadcast,player_08,1697,589,1728,658,1712.7161,624.2894,0.8381769061088562,player
111,broadcast,player_08,1674,536,1723,641,1699.0192,589.05005,0.8901876211166382,player
6,broadcast,player_09,1469,419,1527,504,1498.489,461.77625,0.880152702331543,player
6,broadcast,player_09,1468,397,1504,464,1486.5732,431.1679,0.3645502030849457,player
9,broadcast,player_09,1497,431,1531,515,1514.2965,473.6435,0.8660435676574707,player
9,broadcast,player_09,1521,406,1553,450,1537.4624,428.4937,0.4114188849925995,player
12,broadcast,player_09,1503,430,1552,518,1528.0146,474.34387,0.9050946235656738,player
15,broadcast,player_09,1511,434,1554,522,1533.2683,478.56775,0.8949605226516724,player
18,broadcast,player_09,1512,437,1569,523,1540.8721,480.7263,0.9000855088233948,player
21,broadcast,player_09,1533,441,1576,524,1554.9985,483.33746,0.9072343111038208,player
21,broadcast,player_09,1549,490,1617,581,1583.3097,535.94727,0.8929916024208069,player
24,broadcast,player_09,1556,495,1613,588,1585.1534,541.7798,0.8927816152572632,player
24,broadcast,player_09,1545,444,1587,526,1566.4854,485.4992,0.8787766098976135,player
27,broadcast,player_09,1541,445,1584,518,1563.0032,481.81122,0.8854784965515137,player
27,broadcast,player_09,1548,492,1601,586,1575.0363,539.70386,0.8798748254776001,player
30,broadcast,player_09,1533,490,1598,583,1565.9011,537.0636,0.8842319846153259,player
30,broadcast,player_09,1538,447,1581,513,1560.1201,480.5114,0.8831372261047363,player
33,broadcast,player_09,1535,489,1576,583,1555.8713,536.78595,0.815608561038971,player
33,broadcast,player_09,1540,447,1575,514,1558.0884,481.27542,0.7800891399383545,player
36,broadcast,player_09,1513,492,1574,580,1543.6064,536.4282,0.8938822746276855,player
39,broadcast,player_09,1521,493,1564,584,1543.2947,538.66705,0.8018622398376465,player
45,broadcast,player_09,1518,491,1565,584,1542.2151,538.2463,0.8883663415908813,player
6,broadcast,player_10,1551,484,1616,575,1583.9922,530.1666,0.8687245845794678,player
9,broadcast,player_10,1563,497,1601,588,1582.4366,543.0063,0.8593565225601196,player
12,broadcast,player_10,1557,495,1610,585,1583.8228,540.8611,0.8898371458053589,player
15,broadcast,player_10,1555,494,1624,584,1589.9373,539.6798,0.8896204829216003,player
18,broadcast,player_10,1567,491,1607,588,1587.8328,539.9348,0.8819912075996399,player
6,broadcast,player_11,1392,384,1424,455,1408.7163,419.5857,0.7827883362770081,referee
9,broadcast,player_11,1415,394,1446,461,1431.0499,428.03482,0.836720883846283,referee
12,broadcast,player_11,1438,384,1469,462,1453.5906,423.30734,0.8551223278045654,referee
15,broadcast,player_11,1459,394,1491,461,1475.5433,427.88943,0.7985324859619141,referee
18,broadcast,player_11,1479,393,1510,462,1494.5476,427.69153,0.7164486646652222,referee
21,broadcast,player_11,1496,395,1521,460,1509.4229,427.90338,0.8529760241508484,referee
24,broadcast,player_11,1510,394,1538,461,1524.2644,428.34448,0.7696454524993896,referee
27,broadcast,player_11,1514,393,1542,464,1528.1664,428.68494,0.7087346911430359,referee
33,broadcast,player_11,1526,391,1554,458,1540.1757,425.35938,0.8013709783554077,referee
36,broadcast,player_11,1527,396,1557,462,1542.3627,429.2145,0.7777360081672668,referee
39,broadcast,player_11,1541,397,1568,467,1554.5336,432.2145,0.841404378414154,referee
42,broadcast,player_11,1550,401,1581,470,1566.1143,436.20065,0.8028897047042847,referee
45,broadcast,player_11,1567,400,1597,468,1582.9541,434.60294,0.7668501138687134,referee
48,broadcast,player_11,1581,403,1608,464,1594.8871,433.81238,0.5662946701049805,referee
54,broadcast,player_11,1602,410,1639,478,1621.1877,444.5542,0.8291884064674377,referee
57,broadcast,player_11,1611,415,1658,482,1634.9623,449.18176,0.6677118539810181,referee
60,broadcast,player_11,1631,413,1667,484,1649.3112,449.1667,0.8750113844871521,referee
63,broadcast,player_11,1640,414,1678,485,1659.7467,450.33133,0.5369212627410889,referee
66,broadcast,player_11,1653,417,1692,488,1673.2925,453.1019,0.8317984938621521,referee
69,broadcast,player_11,1665,419,1709,490,1687.6685,455.1682,0.8051414489746094,referee
72,broadcast,player_11,1683,420,1727,491,1705.6351,455.84097,0.8437908887863159,referee
75,broadcast,player_11,1704,418,1744,492,1724.205,455.2165,0.8857529163360596,referee
78,broadcast,player_11,1734,414,1766,490,1750.1536,452.42944,0.8811286091804504,referee
81,broadcast,player_11,1769,416,1805,490,1787.361,453.5707,0.8535099029541016,referee
84,broadcast,player_11,1807,423,1853,490,1830.7496,456.90436,0.8524569869041443,referee
87,broadcast,player_11,1860,422,1903,492,1881.8489,457.12857,0.8724914193153381,referee
6,broadcast,player_12,0,552,14,611,7.155385,581.6328,0.3258954584598541,goalkeeper
9,broadcast,player_12,14,505,54,612,34.2948,558.94446,0.6326435208320618,goalkeeper
12,broadcast,player_12,58,508,95,614,77.25371,561.13354,0.7792106866836548,goalkeeper
15,broadcast,player_12,101,509,139,613,120.82947,561.66394,0.8616451025009155,goalkeeper
18,broadcast,player_12,147,509,186,612,167.07623,561.16943,0.8208683729171753,goalkeeper
21,broadcast,player_12,193,509,229,612,211.51378,560.5342,0.8057765960693359,goalkeeper
24,broadcast,player_12,226,510,266,612,246.97453,561.2265,0.7442963719367981,goalkeeper
15,broadcast,player_13,1811,594,1860,704,1835.9607,649.2634,0.8491063117980957,referee
18,broadcast,player_13,1832,593,1885,700,1858.9622,646.8439,0.3484307527542114,referee
21,broadcast,player_13,1858,592,1898,700,1878.5131,646.6031,0.6915433406829834,referee
27,broadcast,player_13,1885,587,1920,695,1902.5266,641.87585,0.8037105202674866,referee
30,broadcast,player_13,1899,584,1920,685,1909.9485,635.2671,0.7490911483764648,referee
24,broadcast,player_14,227,509,266,613,246.9813,561.25104,0.6869136095046997,player
27,broadcast,player_14,259,510,299,613,279.49203,561.6887,0.7714149951934814,player
27,broadcast,player_15,905,546,951,635,928.5458,590.9099,0.8805925250053406,player
30,broadcast,player_15,913,543,970,631,941.92255,587.19293,0.901957631111145,player
33,broadcast,player_15,920,539,975,636,947.8548,587.91907,0.9058924913406372,player
36,broadcast,player_15,929,540,987,630,958.2475,585.37646,0.9112644195556641,player
30,broadcast,player_16,292,510,329,612,311.1034,561.5948,0.7927169799804688,goalkeeper
33,broadcast,player_16,323,509,360,609,341.9074,559.42236,0.8413800597190857,goalkeeper
36,broadcast,player_16,357,511,394,613,376.111,562.60767,0.47636935114860535,goalkeeper
36,broadcast,player_17,357,511,395,612,376.42044,562.1497,0.30007705092430115,player
39,broadcast,player_17,390,517,427,615,408.88074,566.3359,0.8076068758964539,player
39,broadcast,player_18,1012,529,1073,622,1042.8534,575.7877,0.868474543094635,player
42,broadcast,player_18,1028,526,1085,618,1057.0288,572.4624,0.8977392315864563,player
42,broadcast,unmatched_b_18,420,523,462,615,441.25415,569.448,0.899053692817688,goalkeeper
45,broadcast,unmatched_b_18,453,526,495,617,474.60748,572.3289,0.8276165723800659,goalkeeper
48,broadcast,unmatched_b_18,484,530,527,621,506.38586,576.2982,0.49956372380256653,goalkeeper
51,broadcast,unmatched_b_18,514,534,559,624,537.0939,579.64636,0.5708796381950378,goalkeeper
54,broadcast,unmatched_b_18,545,535,588,625,567.3688,580.4922,0.5772547125816345,goalkeeper
45,broadcast,player_19,453,527,495,617,474.2297,572.7726,0.36407315731048584,player
48,broadcast,player_19,484,530,527,621,506.07156,575.9402,0.5810954570770264,player
51,broadcast,player_19,515,534,558,624,537.08307,579.49854,0.43186819553375244,player
57,broadcast,player_19,574,537,616,630,595.322,584.0358,0.6170793771743774,player
60,broadcast,player_19,597,543,639,634,618.80286,588.7998,0.6176548004150391,player
63,broadcast,player_19,617,545,660,633,638.74316,589.56055,0.8687496185302734,player
66,broadcast,player_19,637,547,682,637,659.83014,592.5118,0.6020853519439697,player
69,broadcast,player_19,661,547,705,637,683.30585,592.3563,0.540723979473114,player
72,broadcast,player_19,684,556,727,638,706.047,597.83276,0.8293868899345398,player
75,broadcast,player_19,709,565,751,640,730.51953,602.97424,0.8032835125923157,player
78,broadcast,player_19,745,563,784,641,764.91095,602.43384,0.7635939717292786,player
57,broadcast,player_20,1111,365,1131,406,1121.6265,386.06543,0.46924328804016113,referee
60,broadcast,player_20,1135,366,1157,408,1146.5442,387.20206,0.7222180962562561,referee
63,broadcast,player_20,1159,369,1178,408,1169.048,389.12448,0.33286184072494507,referee
63,broadcast,player_21,1482,470,1523,523,1503.1614,496.887,0.8555234670639038,player
69,broadcast,player_21,1519,500,1565,575,1542.3555,538.0918,0.8197362422943115,player
72,broadcast,player_21,1542,494,1591,578,1567.0759,536.16254,0.8992213010787964,player
75,broadcast,player_21,1551,491,1607,554,1579.3861,523.18396,0.7511744499206543,player
75,broadcast,player_21,1552,492,1624,559,1588.5015,525.84375,0.4258740544319153,player
78,broadcast,player_21,1570,497,1625,595,1597.883,546.4343,0.9038729667663574,player
81,broadcast,player_21,1605,502,1658,598,1632.0927,550.7015,0.8889226317405701,player
84,broadcast,player_21,1644,503,1694,596,1669.3524,550.1128,0.9045628309249878,player
87,broadcast,player_21,1684,512,1744,600,1714.3385,556.4022,0.8991524577140808,player
90,broadcast,player_21,1727,516,1784,608,1756.2125,562.7375,0.9234058260917664,player
93,broadcast,player_21,1773,515,1822,614,1798.0654,564.8014,0.918525218963623,player
96,broadcast,player_21,1806,514,1846,619,1826.4998,567.0164,0.9151078462600708,player
99,broadcast,player_21,1831,523,1872,628,1851.8921,575.8441,0.8958404660224915,player
102,broadcast,player_21,1833,539,1886,640,1859.677,589.8974,0.9040637016296387,player
105,broadcast,player_21,1839,550,1911,648,1875.3835,599.4053,0.9187593460083008,player
108,broadcast,player_21,1869,551,1916,652,1892.9785,602.3401,0.8908019661903381,player
111,broadcast,player_21,1885,547,1919,656,1902.669,601.7609,0.8791986107826233,player
114,broadcast,player_21,1884,548,1920,657,1902.4271,603.0,0.8576868772506714,player
117,broadcast,player_21,1881,554,1920,658,1900.95,606.84015,0.8659267425537109,player
120,broadcast,player_21,1887,569,1920,665,1903.6003,617.50507,0.8437363505363464,player
123,broadcast,player_21,1898,566,1920,667,1909.2594,617.05566,0.8480265140533447,player
66,broadcast,unmatched_b_22,638,547,682,637,660.10626,592.47925,0.7943758964538574,goalkeeper
69,broadcast,unmatched_b_22,661,548,704,636,683.093,592.5366,0.64613276720047,goalkeeper
81,broadcast,unmatched_b_23,781,563,828,641,804.79517,602.729,0.5862182378768921,goalkeeper
84,broadcast,unmatched_b_23,824,563,887,643,856.4354,603.86475,0.43892911076545715,goalkeeper
87,broadcast,unmatched_b_23,867,562,942,646,904.6972,604.348,0.5604668855667114,goalkeeper
90,broadcast,unmatched_b_23,910,563,976,649,943.44885,606.8611,0.7436497211456299,goalkeeper
84,broadcast,player_22,1349,540,1381,641,1365.6047,590.91534,0.878157377243042,player
87,broadcast,player_22,1406,543,1440,643,1423.2178,593.43933,0.8897705078125,player
84,broadcast,player_23,825,563,888,643,856.8535,603.49084,0.8565497398376465,player
87,broadcast,player_23,868,562,942,645,905.4443,604.386,0.8821899890899658,player
90,broadcast,player_23,910,563,977,649,943.9656,606.8095,0.8316057920455933,player
93,broadcast,player_23,940,575,991,657,966.0978,616.61414,0.8380268812179565,player
96,broadcast,player_23,971,588,1028,664,999.7578,626.5188,0.8455101251602173,player
96,broadcast,player_23,934,585,987,657,960.9805,621.66614,0.6520603895187378,player
102,broadcast,player_23,971,629,1035,685,1003.2136,657.6731,0.38351231813430786,player
102,broadcast,player_23,953,620,1035,685,994.5621,653.2461,0.2650012969970703,player
90,broadcast,player_24,1465,546,1500,646,1483.176,596.5615,0.8860242366790771,player
93,broadcast,player_24,1518,551,1556,653,1537.3123,602.8213,0.8839983940124512,player
96,broadcast,player_24,1565,559,1599,662,1582.4147,611.21533,0.8589019775390625,player
99,broadcast,player_24,1607,571,1639,673,1623.7515,622.4543,0.8971441388130188,player
102,broadcast,player_25,705,651,730,699,717.8577,675.5764,0.4440152049064636,player
102,broadcast,player_25,703,639,730,702,716.92035,671.025,0.38797062635421753,player
105,broadcast,player_26,1681,626,1750,726,1716.1707,676.7593,0.8983360528945923,player
108,broadcast,player_26,1699,636,1733,732,1716.4927,684.7998,0.8544926047325134,player
111,broadcast,player_26,1688,635,1745,740,1717.337,688.1819,0.9107093214988708,player
114,broadcast,player_26,1684,636,1755,746,1719.7053,691.6637,0.8963531851768494,player
114,broadcast,player_26,1739,595,1773,711,1756.4949,653.4465,0.7678970098495483,player
114,broadcast,player_26,1745,597,1774,695,1759.8461,646.4369,0.5279179811477661,player
117,broadcast,player_26,1760,599,1795,716,1777.6095,658.2643,0.8147587180137634,player
120,broadcast,player_26,1776,603,1810,720,1793.5231,662.05206,0.8620705604553223,player
120,broadcast,player_26,1800,558,1838,661,1819.6384,610.01605,0.8540583252906799,player
123,broadcast,player_26,1782,606,1835,724,1808.762,665.3988,0.8792291879653931,player
123,broadcast,player_26,1797,558,1833,654,1815.815,606.82385,0.7914671301841736,player
123,broadcast,player_26,1796,572,1838,664,1817.759,618.5586,0.5791317224502563,player
105,broadcast,player_27,768,522,798,595,783.20386,559.0936,0.5244829058647156,referee
111,broadcast,player_27,795,530,823,568,809.7125,549.77386,0.4718223512172699,referee
114,broadcast,player_27,807,534,832,571,820.0937,552.9907,0.6544960737228394,referee
111,broadcast,unmatched_b_30,333,693,360,745,347.04858,719.46643,0.34177663922309875,goalkeeper
114,broadcast,unmatched_b_30,337,697,365,750,351.83783,723.9657,0.5118216872215271,goalkeeper
117,broadcast,unmatched_b_30,339,700,367,757,353.27765,728.98755,0.7449325919151306,goalkeeper
120,broadcast,unmatched_b_30,334,705,364,759,349.52295,732.52954,0.5420334339141846,goalkeeper
123,broadcast,unmatched_b_30,326,708,354,764,340.52594,736.28564,0.6880317330360413,goalkeeper
114,broadcast,player_28,1780,550,1809,657,1795.025,604.2313,0.8861325979232788,player
117,broadcast,player_28,1787,554,1827,662,1807.8873,608.6322,0.8624759316444397,player
117,broadcast,player_29,1700,646,1739,750,1719.9099,698.3976,0.8948440551757812,player
120,broadcast,player_29,1701,645,1736,754,1718.6643,699.7343,0.8437420129776001,player
123,broadcast,player_29,1682,634,1737,758,1710.0619,696.32227,0.9100608825683594,player
117,broadcast,unmatched_b_33,1796,407,1820,452,1808.3353,429.65387,0.44936609268188477,referee
123,broadcast,unmatched_b_33,1819,406,1842,453,1831.3693,429.66632,0.8082703351974487,referee
0,tacticam,player_02,314,526,366,590,340.66553,558.4352,0.9257314205169678,player
3,tacticam,player_02,303,525,350,590,326.79132,558.1293,0.9134687185287476,player
6,tacticam,player_02,300,518,346,587,323.29492,553.03125,0.9256070256233215,player
9,tacticam,player_02,298,515,344,579,321.6139,547.3008,0.9177210330963135,player
12,tacticam,player_02,298,513,327,578,313.11322,545.74524,0.9067612886428833,player
15,tacticam,player_02,290,507,337,573,314.15582,540.44604,0.923593282699585,player
18,tacticam,player_02,289,504,330,567,309.80328,536.2531,0.9154138565063477,player
21,tacticam,player_02,293,496,334,564,314.22998,530.5757,0.911250650882721,player
24,tacticam,player_02,300,491,347,552,323.90674,521.6272,0.9323561787605286,player
27,tacticam,player_02,312,489,340,549,326.79514,519.3811,0.906131386756897,player
30,tacticam,player_02,320,482,359,546,339.85056,514.79395,0.9156955480575562,player
33,tacticam,player_02,326,479,367,536,346.68866,508.3137,0.9242148399353027,player
36,tacticam,player_02,333,476,366,534,350.0841,505.58844,0.9079254269599915,player
39,tacticam,player_02,342,469,386,526,364.313,498.13165,0.9164679646492004,player
42,tacticam,player_02,350,467,383,525,367.3434,496.1877,0.9025194644927979,player
45,tacticam,player_02,358,463,391,522,374.75726,493.04755,0.9074522256851196,player
48,tacticam,player_02,363,460,405,513,384.67508,486.64783,0.9168143272399902,player
51,tacticam,player_02,373,458,404,511,388.85156,484.6594,0.9201712012290955,player
51,tacticam,player_02,380,398,414,455,397.29077,426.55054,0.8856120109558105,player
51,tacticam,player_02,358,370,388,426,373.7785,398.5341,0.8752792477607727,player
54,tacticam,player_02,383,399,424,454,404.02426,426.91718,0.8934834599494934,player
54,tacticam,player_02,368,372,391,428,380.2041,400.47748,0.8756875991821289,player
57,tacticam,player_02,374,371,400,424,387.68933,397.76862,0.9024429321289062,player
57,tacticam,player_02,398,401,423,451,410.78812,426.6274,0.8344008326530457,player
60,tacticam,player_02,405,395,438,446,422.08435,420.63367,0.9241851568222046,player
60,tacticam,player_02,405,446,435,499,420.23218,472.63275,0.9100291728973389,player
63,tacticam,player_02,410,441,450,491,430.47308,466.60464,0.9038797616958618,player
63,tacticam,player_02,421,390,453,440,437.8297,415.163,0.8827196359634399,player
66,tacticam,player_02,419,440,447,490,433.79956,465.20667,0.9072854518890381,player
69,tacticam,player_02,426,432,465,483,446.31766,457.87656,0.9371266961097717,player
69,tacticam,player_02,446,377,473,429,460.16583,403.35223,0.8577252626419067,player
72,tacticam,player_02,431,431,459,481,445.604,456.4449,0.913337230682373,player
75,tacticam,player_02,432,428,459,481,445.90448,454.8235,0.8910218477249146,player
78,tacticam,player_02,426,423,464,472,445.26904,448.30426,0.9200061559677124,player
81,tacticam,player_02,427,422,455,470,441.42645,446.6632,0.8988348245620728,player
84,tacticam,player_02,424,414,451,467,438.2308,441.07855,0.9149311184883118,player
87,tacticam,player_02,420,410,453,457,436.78015,434.3087,0.8986049294471741,player
93,tacticam,player_02,422,402,448,454,435.44788,428.5805,0.9053959250450134,player
96,tacticam,player_02,415,397,453,446,434.22607,422.2522,0.9027147889137268,player
99,tacticam,player_02,413,396,448,445,431.03787,420.97137,0.8972418308258057,player
102,tacticam,player_02,418,390,442,442,430.15604,416.73065,0.8874146342277527,player
105,tacticam,player_02,411,385,439,432,425.5436,408.801,0.9185367226600647,player
108,tacticam,player_02,409,384,430,430,420.24612,407.65714,0.923918604850769,player
111,tacticam,player_02,388,380,426,428,407.57593,404.55716,0.9150781035423279,player
114,tacticam,player_02,382,378,420,427,401.25256,403.19446,0.9267714619636536,player
117,tacticam,player_02,375,378,401,426,388.48102,402.58612,0.8765727877616882,player
120,tacticam,player_02,364,376,384,426,374.687,401.77466,0.9084832072257996,player
123,tacticam,player_02,346,377,378,424,362.68155,400.89685,0.9167834520339966,player
126,tacticam,player_02,340,375,379,424,359.95996,399.93924,0.9171562194824219,player
129,tacticam,player_02,340,374,361,421,351.03525,397.98618,0.9051455855369568,player
132,tacticam,player_02,332,375,357,423,345.08472,399.3124,0.9111230373382568,player
135,tacticam,player_02,321,376,360,423,341.03677,400.18274,0.9186492562294006,player
138,tacticam,player_02,322,375,360,424,341.53564,400.15723,0.9206243753433228,player
141,tacticam,player_02,320,376,349,421,334.9455,399.02164,0.8816901445388794,player
144,tacticam,player_02,315,374,338,424,326.9957,399.3415,0.8793723583221436,player
147,tacticam,player_02,315,372,338,419,327.2514,396.08728,0.8779842257499695,player
150,tacticam,player_02,319,369,337,416,328.52966,392.93243,0.8839921355247498,player
153,tacticam,player_02,321,364,338,412,329.7046,388.56235,0.8698033690452576,player
156,tacticam,player_02,323,364,340,411,332.27563,387.70624,0.8186052441596985,player
159,tacticam,player_02,321,364,345,410,333.13806,387.35175,0.8226562738418579,player
162,tacticam,player_02,328,364,349,410,339.22556,387.09677,0.843449056148529,player
165,tacticam,player_02,337,361,353,411,345.35733,386.44547,0.8996641635894775,player
168,tacticam,player_02,342,358,358,408,350.68457,383.81412,0.9014742970466614,player
171,tacticam,player_02,342,358,367,408,355.28046,383.8441,0.9172552824020386,player
174,tacticam,player_02,345,358,368,409,357.3642,384.19052,0.9122390151023865,player
177,tacticam,player_02,346,358,369,408,357.59344,383.40472,0.8874529600143433,player
180,tacticam,player_02,351,357,370,407,360.82297,382.3785,0.914088249206543,player
183,tacticam,player_02,355,356,375,408,365.49582,382.4253,0.8976078629493713,player
186,tacticam,player_02,361,357,380,406,371.2925,381.83026,0.9025235772132874,player
189,tacticam,player_02,367,357,385,406,376.73993,381.92432,0.8966147303581238,player
192,tacticam,player_02,370,355,392,406,381.22354,381.1583,0.8416776657104492,player
198,tacticam,player_02,380,352,397,405,389.21915,379.16052,0.8891606330871582,player
0,tacticam,player_26,1716,320,1748,383,1732.6948,352.30566,0.9225878715515137,player
3,tacticam,player_26,1709,321,1753,384,1731.5493,352.70618,0.9170992970466614,player
6,tacticam,player_26,1716,324,1741,383,1728.7343,354.24277,0.6628698110580444,player
9,tacticam,player_26,1710,322,1742,385,1726.4755,353.70776,0.9205592274665833,player
12,tacticam,player_26,1703,323,1746,386,1725.2098,355.15878,0.9143763184547424,player
15,tacticam,player_26,1712,326,1735,387,1723.8212,357.29596,0.8918436169624329,player
18,tacticam,player_26,1706,325,1743,389,1725.0762,357.52698,0.9117178916931152,player
21,tacticam,player_26,1701,328,1745,391,1723.8618,359.97235,0.9190919399261475,player
24,tacticam,player_26,1710,334,1733,393,1722.0308,364.1244,0.8861094117164612,player
27,tacticam,player_26,1699,335,1734,397,1717.0159,366.52542,0.9175887107849121,player
30,tacticam,player_26,1692,339,1732,399,1712.7023,369.59692,0.9223436713218689,player
33,tacticam,player_26,1698,343,1718,403,1708.5806,373.27496,0.8738385438919067,player
36,tacticam,player_26,1688,345,1723,406,1706.0701,376.22168,0.9084827303886414,player
39,tacticam,player_26,1684,349,1724,409,1704.2529,379.65143,0.9082702398300171,player
42,tacticam,player_26,1695,353,1715,411,1705.5657,382.57007,0.8952755331993103,player
45,tacticam,player_26,1689,353,1722,413,1705.5516,383.62363,0.9075170755386353,player
48,tacticam,player_26,1689,358,1725,416,1707.2659,387.28226,0.9042046070098877,player
51,tacticam,player_26,1701,362,1719,418,1710.335,390.22516,0.8899848461151123,player
54,tacticam,player_26,1699,362,1734,421,1717.1188,391.9714,0.9205922484397888,player
57,tacticam,player_26,1711,368,1744,424,1728.2637,396.48752,0.9136367440223694,player
60,tacticam,player_26,1725,370,1744,425,1735.2012,398.0007,0.8910423517227173,player
63,tacticam,player_26,1725,372,1756,428,1741.0492,400.72906,0.9124197363853455,player
66,tacticam,player_26,1732,377,1762,431,1747.1631,404.5948,0.9196038842201233,player
69,tacticam,player_26,1741,381,1760,434,1751.0923,407.59433,0.9208400845527649,player
72,tacticam,player_26,1736,381,1768,436,1752.5804,408.90985,0.9148778319358826,player
75,tacticam,player_26,1740,384,1771,437,1756.1184,411.03122,0.918728232383728,player
78,tacticam,player_26,1747,386,1766,439,1757.12,412.94513,0.8835143446922302,player
81,tacticam,player_26,1746,385,1776,439,1761.8383,412.5694,0.9134719967842102,player
84,tacticam,player_26,1755,388,1785,441,1770.874,414.90448,0.9196100234985352,player
87,tacticam,player_26,1768,387,1787,442,1778.0768,414.99182,0.8091956377029419,player
90,tacticam,player_26,1771,388,1798,441,1785.4427,414.96698,0.9175648093223572,player
93,tacticam,player_26,1782,389,1812,443,1797.5892,416.57336,0.9200724959373474,player
96,tacticam,player_26,1797,391,1816,443,1807.0986,417.81326,0.895697295665741,player
99,tacticam,player_26,1802,390,1825,444,1813.7725,417.35852,0.9128257036209106,player
102,tacticam,player_26,1802,391,1834,444,1818.3167,417.9755,0.9300927519798279,player
105,tacticam,player_26,1808,388,1840,442,1824.7982,415.86896,0.9100033044815063,player
108,tacticam,player_26,1820,388,1839,441,1829.6438,414.83414,0.8938559293746948,player
111,tacticam,player_26,1809,387,1831,441,1820.779,414.87003,0.8934502601623535,player
114,tacticam,player_26,1802,387,1836,442,1819.6609,414.9863,0.9215516448020935,player
117,tacticam,player_26,1804,389,1839,444,1821.758,416.95248,0.9153464436531067,player
120,tacticam,player_26,1805,389,1832,442,1819.2412,416.00757,0.9242241978645325,player
123,tacticam,player_26,1806,388,1825,441,1816.251,415.19983,0.9085502624511719,player
126,tacticam,player_26,1802,389,1827,444,1815.1871,416.6929,0.9167550802230835,player
129,tacticam,player_26,1806,390,1835,443,1820.8723,417.04404,0.9236262440681458,player
132,tacticam,player_26,1812,391,1840,445,1826.3646,418.56262,0.9103537201881409,player
135,tacticam,player_26,1821,391,1840,447,1830.8293,419.63535,0.8996667861938477,player
138,tacticam,player_26,1822,392,1845,447,1833.9141,419.57144,0.9098408222198486,player
141,tacticam,player_26,1819,394,1852,447,1836.2373,420.9907,0.9105508327484131,player
144,tacticam,player_26,1827,394,1860,448,1843.9915,421.27872,0.9304640293121338,player
147,tacticam,player_26,1840,394,1864,448,1852.5483,421.71707,0.9081613421440125,player
150,tacticam,player_26,1851,396,1871,451,1861.4817,424.0868,0.9090275168418884,player
153,tacticam,player_26,1852,397,1880,453,1866.1233,425.303,0.9300966858863831,player
156,tacticam,player_26,1858,398,1888,455,1873.849,427.03317,0.9133745431900024,player
159,tacticam,player_26,1872,400,1899,455,1885.6465,428.1659,0.9131274819374084,player
162,tacticam,player_26,1882,400,1902,456,1892.0411,428.62903,0.8759483695030212,player
165,tacticam,player_26,1886,402,1908,457,1897.4945,430.0739,0.8977066278457642,player
168,tacticam,player_26,1884,405,1917,460,1900.7974,432.81326,0.8888562321662903,player
171,tacticam,player_26,1887,407,1919,460,1903.7549,434.01862,0.8968971371650696,player
174,tacticam,player_26,1894,409,1919,460,1906.834,435.08698,0.8959338665008545,player
177,tacticam,player_26,1890,409,1917,459,1903.9509,434.6045,0.8680444359779358,player
180,tacticam,player_26,1885,407,1915,459,1900.229,433.92288,0.8772218823432922,player
183,tacticam,player_26,1881,408,1907,461,1894.2902,435.09842,0.9116394519805908,player
186,tacticam,player_26,1874,412,1902,461,1888.5436,436.85266,0.9029218554496765,player
189,tacticam,player_26,1862,412,1904,460,1883.5206,436.78387,0.9267148375511169,player
192,tacticam,player_26,1857,412,1885,461,1871.1688,437.31894,0.8887928128242493,player
195,tacticam,player_26,1843,411,1880,460,1862.0066,435.9656,0.9228473901748657,player
198,tacticam,player_26,1830,414,1863,462,1846.5927,438.8347,0.9058651328086853,player
0,tacticam,player_08,1133,480,1175,543,1154.6743,511.88617,0.9221757054328918,player
